Station Code,Location,State,Temp,D.O. (mg/l),B.O.D. (mg/l),PH,Conductivity (µmhos/cm),TDS,Nitrate + Nitrite (mg/l),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Year
1162,TAMBIRAPARANI AT MURAPPANADU,,28.4,6.9,1.9,7,236,188.8,0.25,83,157,2010
1328,TAMBIRAPARANI AT PAPPANKULAM,,26.8,7,1.7,6.9,73,58.4,0.4,87,144,2010
1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,,25.2,7.2,1.5,6.9,75,60,0.2,83,128,2010
1330,TAMBIRAPARANI AT ARUMUGANERI,,28.4,6.9,2.3,7.2,385,308,0.13,108,196,2010
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,,28.2,6.4,3.3,7.6,860,516,0.4,253,379,2010
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",,24,7.6,2,6.6,166,99.6,1.8,90,140,2010
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",,29,6.9,1.9,7.2,308,215.6,0.49,60,170,2010
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",,25,6.8,2.1,6.7,247,197.6,1.84,280,500,2010
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",,25,6.6,2.3,6.9,359,251.3,0.59,110,280,2010
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",,15,6.5,18,7.6,450,270,12,,,2010
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",,23.5,6.1,16,7.8,825,577.5,14,,,2010
1885,GHAGGAR AT D/S OF SURAJPUR,,,6.5,2.7,8.4,240,144,0.62,,,2010
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),,15,6.9,18,7.8,480,384,16,,,2010
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",,20.3,5.6,10.8,6.7,807,484.2,2,1825,7500,2010
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",,20,4.9,26.5,6.8,1097,767.9,4.8,14000,46250,2010
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",,20,4.9,13.1,6.6,834,583.8,2.6,2875,9500,2010
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",,19.8,5.2,28,6.7,1027,616.2,5.9,17500,57500,2010
1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",,32.7,3.3,1.3,7.9,897,538.2,0.97,5,12,2010
1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",,34.5,4.9,1.2,8,510,408,0.35,4,8,2010
1703,"GHAGGER AT MOONAK, PUNJAB",,19.8,5,25.5,6.9,1172,703.2,3.8,15500,48750,2010
1884,KALA AMB D/S MARKANDA RIVER,,27,4.8,534.5,7.8,599,359.4,3.75,2200,5000,2010
1698,"D/S CHHATBIR, PUNJAB",,20.5,4.7,25.3,6.7,906,724.8,7.7,23500,47500,2010
1699,"U/S DHAKANSU NALLAH, PUNJAB",,20.5,5.4,15.4,6.8,883,618.1,5.1,9500,21750,2010
1700,"D/S DHAKANSU NALLAH, PUNJAB",,20.5,5.1,26.5,7.6,1069,855.2,6.6,20250,49250,2010
1701,"D/S JHARMAL NADI, PUNJAB",,21,4.2,31.8,7.6,1168,700.8,7.6,20000,46500,2010
1702,"U/S JHARMAL NADI, PUNJAB",,20.3,4.8,15,6.6,905,724,3.3,6000,10500,2010
1704,"D/S SARDULGARH, PUNJAB",,20,4.5,30.3,6.6,1269,888.3,4.1,21000,42750,2010
1705,"U/S SARDULGARH, PUNJAB",,20,4.7,26.8,6.7,1216,729.6,3.7,13250,31500,2010
1717,"KODRA DAM, MOUNT ABU, ",,21.3,5.2,0.9,7.3,465,325.5,0.59,4,9,2010
2624,MARKANDA U/S KALA AMB,,22.1,7.8,1.2,8.2,410,287,0.1,16,32,2010
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,,22.33,6.7,1.53,8.12,396,316.8,0.15,10,29,2010
1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",,21.5,8,0.8,8.1,403,322.4,0.1,12,25,2010
1424,"IMPHAL AT MAHABALI, MANIPUR",,24,4.88,2.65,7.94,149,104.3,,,165,2010
1457,"IMPHAL AT KOIRENGEI, MANIPUR",,22,5.67,1.67,7.02,153,122.4,,,22,2010
1458,"IRIL AT PORAMPET, MANIPUR",,24,6,2.23,6.9,300,240,,,91,2010
1624,"LILONG, MANIPUR",,23,6.15,2,7.45,234,187.2,,,222,2010
1625,"HUMP BRIDGE, MANIPUR",,23,2.7,8.45,7.35,357,214.2,,,636,2010
1626,"HEIRANGOITHONG, MANIPUR",,24,2.98,5.53,7.52,422,337.6,,,531,2010
1627,"KIYAMGI, MANIPUR",,24,5.48,2.08,7.42,180,126,,,136,2010
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",,23,5.13,2.23,7.46,162,113.4,,,211,2010
1427,UMTREW AT BYRNIHAT EAST,,25,7.85,6.68,7.13,254,152.4,3.35,345,488,2010
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",,24,6.58,5.93,6.5,655,393,4,40,60,2010
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",,20,7.58,2.08,7.03,191,152.8,2.65,2350,2900,2010
1632,"GANOL RIVER TURA, MEGHALAYA",,24,8.23,1.4,7.05,137,95.9,3.2,243,323,2010
1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,25,8.23,1.55,7.38,143,114.4,3.55,255,360,2010
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,22,6.6,1.3,7.3,210,147,,8.5,242,2010
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,22,6.8,1.5,7.2,220,154,,,97,2010
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23,6.8,1.5,7,317,253.6,,8,45,2010
2053,TUIRIAL LOWER CATCHMENT,,23,6.4,1.4,6.7,323,258.4,,19,205,2010
1403,GUMTI AT U/S SOUTH TRIPURA,tripura,28,6.5,1.6,7.7,146,102.2,,302,390,2010
1404,GUMTI AT D/S SOUTH TRIPURA,tripura,28,6.2,3.5,7.7,176,105.6,0.2,532,592,2010
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,29,6.3,4.2,8,198,138.6,0.3,524,686,2010
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",,28,7.3,0.7,7.4,332,265.6,0.3,6,12,2009
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",,29,6.5,16.4,7.5,21417,17133.6,0.4,15,37,2009
2459,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE,DAMAN",,30,6.1,12.5,7.3,11855,9484,18.6,180,902,2009
2460,"DAMANGANGA DISCHARGE POINT OF DISTILLERY, DAMAN",,30,6.3,136,7.4,24506,17154.2,16.9,158,698,2009
2461,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",,30,5.9,56.5,7.5,25343,17740.1,7.7,180,1800,2009
2462,"DAMANGANGA VAPI WEIR,VAPI, DAMAN",,30,6.6,,7.8,371,296.8,4.1,180,1800,2009
2463,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",,30,6.2,8,7.4,368,220.8,3.2,265,1075,2009
2464,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",,30,6.7,4,7.7,354,283.2,2.6,137,947,2009
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",,33,6.8,21,8,374,224.4,1.5,180,1800,2009
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",,30,5.9,12,7.4,7173,4303.8,58.1,7,607,2009
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",,28,7.3,0.7,7.4,332,199.2,0.3,6,12,2009
1860,BALEHWAR KHADI AT N.H. NO. 8,,30,5.7,7.4,8,601,360.6,0.5,14600,28666,2009
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,,30,4.7,3.7,8.3,753,451.8,0.5,9166,21333,2009
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,,28,5.8,3,7.8,16177,9706.2,0.5,10100,25000,2009
1865,RIVER DHADAR AT KOTHADA,,30,2.5,6,7.5,1108,775.6,0.6,16,85,2009
1148,"AMBIKA AT BILIMORA, GUJARAT",,30,6.1,3.2,8.1,14921,11936.8,0.3,4300,23625,2009
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",,30,0.6,36.5,7.1,3115,2492,1.7,4450,15425,2009
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",,27,3.2,5.8,7.8,5073,3043.8,0.2,833,1366,2009
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",,30,4.2,6.7,8.2,901,720.8,0.4,9750,21500,2009
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,,28,2.9,5.6,8.3,11405,6843,0.1,49,148,2009
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",,29,5,3.1,7.7,47156,37724.8,0.1,41,114,2009
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",,31,7.2,1.6,6.3,14100,11280,0.41,13,17,2009
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",,29,5.5,1.3,7.8,401,280.7,0.21,2,5,2009
1475,ZUARI AT PANCHAWADI,,30,6.2,1.3,6.9,11000,8800,0.48,13,17,2009
1476,"MANDOVI AT TONCA, MARCELA, GOA",,29,6.5,2.3,6.8,30190,21133,0.04,5,8,2009
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",,24,8.1,2.6,7.7,7400,4440,0.1,79,130,2009
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",,27,7.8,2.3,6.4,609,487.2,0.08,49,70,2009
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",,27,7.8,2,6.4,90,54,,13,17,2009
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",,28,7.2,1.6,6.5,8240,6592,0.25,17,46,2009
1547,"RIVER TALPONA AT CANACONA, GOA",,27,4.2,0.7,7.6,5543,3880.1,0.18,2,8,2009
1548,"RIVER ASSONORA AT ASSONORA, GOA",,26,6.5,1.6,6.4,505,404,0.13,8,13,2009
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",,28,7.4,2,6.9,3844,2306.4,0.15,5,10,2009
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",,28,5.4,1.7,7,7692,5384.4,0.92,29,48,2009
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",,27,6.6,1.9,7.2,692,553.6,0.34,105,175,2009
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",,29,5.1,2.3,7.5,,0,0.38,1201,1754,2009
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,,29,7.3,2.5,6.8,20640,14448,0.42,87,162,2009
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",,28,7.2,2.2,6.9,5350,3210,0.28,134,206,2009
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",,28,7,3,6.8,4800,2880,0.32,69,126,2009
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",,28,5.5,7.6,7.7,8092,6473.6,0.72,410,800,2009
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",,29,6.9,3.8,7.6,136,95.2,0.26,143,309,2009
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",,29,6.9,3.9,7.7,120,84,0.37,207,280,2009
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",,28,6.7,3.6,8,111,66.6,0.31,45,143,2009
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",,26,6.9,3.8,7.3,229,183.2,0.68,108,257,2009
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,,29,6.8,3.8,7.5,171,102.6,0.34,88,199,2009
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,,29,6.9,2.2,7.3,183,109.8,1.25,2,56,2009
2168,MITHI RIVER,,34,3.3,19.4,7.6,29464,23571.2,1.78,1195,1536,2009
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),,32,5.4,11.7,7.2,925,647.5,0.78,279,512,2009
2199,SAVITRI RIVER AT OVALE VILLAGE.,,22,6.2,2.5,7.2,13848,11078.4,4.11,6,127,2009
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",,26,7,3.8,7.4,225,180,0.26,152,375,2009
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",,35,6.6,3.9,8.1,102,81.6,0.26,165,345,2009
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",,28,8.1,1.1,6.3,1414,848.4,0.31,100,690,2009
18,"PERIYAR AT KALADY, KERALA",,27,6.9,0.8,6.8,41,24.6,0.22,261,1487,2009
20,"CHALIYAR AT KOOLIMADU, KERALA",,27,6.9,0.5,6.9,78,46.8,0.23,393,703,2009
21,"CHALIYAR AT CHUNGAPALLY, KERALA",,26,6.7,0.6,6.9,5507,3854.9,0.28,433,715,2009
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",,27,7.3,0.7,7,49,29.4,0.66,228,445,2009
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",,28,6.7,1.3,6.7,67,53.6,0.4,309,1025,2009
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",,29,6.5,1.2,6.6,109,65.4,0.37,142,679,2009
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",,26,0.7,12.5,6.6,4235,2964.5,1.48,40833,59417,2009
1156,"PAMBA AT CHENGANNUR, KERALA",,27,6.9,1,6.5,108,64.8,0.42,540,1083,2009
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",,28,6.4,1,6.6,48,33.6,0.25,154,603,2009
1339,"MEENACHIL AT KIDANGOOR, KERALA",,26,7.2,0.8,6.7,109,65.4,0.44,1000,1400,2009
1340,"MANIMALA  AT KALLOOPARA, KERALA",,29,6.8,1.5,7.1,61,42.7,0.5,130,485,2009
1341,"PAMBA AT THAKAZHY, KERALA",,28,6.1,0.9,6.7,244,195.2,0.33,655,1113,2009
1342,"ACHENKOIL AT THUMPAMON, KERALA",,27,6.8,0.6,7,62,43.4,0.93,240,434,2009
1384,"MANIMALA AT THONDRA, KERALA",,28,7.1,0.8,7,59,35.4,0.71,540,890,2009
1442,"VAMANAPURAM, KERALA",,27,7.4,0.7,6.6,64,44.8,0.29,288,1425,2009
1443,"ACHENKOIL AT CHENNITHULA, KERALA",,26,6.4,0.8,7,79,47.4,0.73,271,493,2009
1563,"NEYYAR AMARAVILA, KERALA",,26,7.2,0.9,6.7,73,51.1,0.28,335,2150,2009
1564,"AYUR, KERALA",,27,6.2,0.6,7,83,58.1,0.93,282,505,2009
1565,"PAMBA DOWN, KERALA",,29,6.1,1.4,6.7,55,44,0.55,825,1450,2009
1566,"THIRURANGADY, KERALA",,28,6.6,0.8,6.5,79,55.3,0.13,195,650,2009
1567,"KUTTIYADY ESTATE, KERALA",,26,6.9,0.3,6.7,198,138.6,0.2,40,180,2009
1568,"MAHI VALAYAM, KERALA",,27,7.3,0.5,6.5,44,30.8,0.21,233,400,2009
1569,"KUPPAM THALIPARAMBA, KERALA",,28,6.2,1,6.6,15738,12590.4,0.93,233,360,2009
1570,"NEELASHWER HOSDURG, KERALA",,29,5.2,1,7.1,18459,11075.4,0.13,518,918,2009
1571,"KORINGODA KAKKADAVU,  KERALA",,28,7.4,1.1,7,45,36,0.11,1043,1933,2009
1572,"CHANDRIGIRI PADIYATHADKA, KERALA",,28,7.6,1.1,6.7,52,31.2,0.11,613,963,2009
1573,"CHAITRAPUZHA IRUMPANAM, KERALA",,28,2.9,2,6.3,841,504.6,1.07,430,913,2009
2284,R NEYYAR AT ARUVIPURAM,,26,6.6,0.7,6.7,72,57.6,0.32,463,1655,2009
2285,R MAMOM AT MAMOM BRIDGE,,26,6.4,0.7,6.7,122,85.4,0.34,343,1630,2009
2286,R AYROOR AT AYROOR BRIDGE,,26,5.4,0.9,6.6,102,71.4,0.26,240,1913,2009
2287,R ITHIKKARA AT ITHIKKARA,,27,6.2,0.9,7,5656,3393.6,1.05,162,289,2009
2288,R PALLICKAL AT NELLIMUKAL,,27,6.9,0.5,7.1,71,56.8,0.26,125,246,2009
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,,28,6.7,0.9,6.5,55,33,0.6,265,500,2009
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,,28,5.7,1.9,6.7,127,88.9,0.35,221,473,2009
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,,28,6,1.8,6.9,77,46.2,0.61,290,500,2009
2292,R THIRUR AT THALAKKADATHUR BRIDGE,,28,5.2,1.1,6.1,4968,3974.4,0.14,235,820,2009
2293,R KADALUNDI AT HAJIRAPPALLY,,28,7.4,1.2,6.4,78,54.6,0.12,280,720,2009
2294,R KALLAI AT KALLAI BRIDGE,,27,3.5,1.3,7.3,20430,16344,0.62,560,1290,2009
2295,R CORAPUZHA AT KANAYANKODE,,27,6,1.1,7.1,13257,10605.6,0.14,750,1465,2009
2296,R THALLASSERY AT PATHIPPALAM,,28,6.4,0.7,6.1,62,43.4,0.28,213,425,2009
2297,R ANCHARAKANDY AT MERUVAMBA,,27,6.6,1,6.3,59,41.3,0.16,248,385,2009
2298,R KUPPAM AT RAYAROM,,27,7.1,0.9,6.4,59,41.3,0.13,178,275,2009
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,,28,6.4,0.8,7.1,7035,4924.5,0.19,110,195,2009
2300,R PERUVAMBA AT CHANDAPPURA,,28,7.3,0.9,6.2,51,35.7,0.21,195,340,2009
2301,R KAVVAI AT KUTTIYOL PALAM,,29,6.8,0.8,6.5,80,64,0.26,53,100,2009
2302,R NEELASWARAM AT NAMBIARKAL DAM,,28,6.4,2.2,6.7,3131,2191.7,0.12,820,1055,2009
2303,R PULLUR AT PULLUR BR.,,27,5.8,1.5,6.5,59,35.4,0.13,1800,2788,2009
2304,R MOGRAL AT MOGRAL BR.,,28,5.2,1.2,7.2,19885,13919.5,0.18,843,2275,2009
2305,R SHRIYA AT ANGADIMOGARU,,27,7.7,0.9,6.8,67,53.6,0.08,1740,2257,2009
2306,R UPPALA AT  UPPALA BR.,,28,5.7,1.4,7.2,19085,13359.5,0.09,1845,2785,2009
2307,R MANJESWAR AT BAJRAKKARA BR.,,25,6.7,1.2,6.3,177,123.9,0.2,1583,2807,2009
2319,R ANCHARAKANDY AT MERUVAMBA,,28,6.4,1.2,6.4,4165,3332,0.13,168,303,2009
2326,R KORAYAR AT KANJIKODE,,27,6.2,0.4,7.6,498,298.8,0.28,613,1400,2009
2331,R BHARATHAPUZHA AT KUTTIPPURAM,,27,6.8,0.4,7.5,119,71.4,0.18,478,918,2009
2332,R BHARATHAPUZHA AT PATTAMBI,,27,7.1,0.5,7.6,161,112.7,0.19,710,1675,2009
2333,RIVER PERIYAR AT MUPPATHADAM,,28,5.9,1.7,6.7,70,49,0.5,74,428,2009
2334,RIVER PERIYAR AT PATHALAM,,28,5.8,1.5,6.5,864,691.2,0.37,199,876,2009
2335,R PERIYAR AT KALAMASSERY,,29,4.7,1.8,6.6,69,41.4,0.26,234,1083,2009
2336,R PERIYAR AT PURAPPALLIKAVU,,28,6.5,1.2,6.6,1204,963.2,0.24,175,689,2009
2337,R KADAMBAYAR AT BRAHMAPURAM,,28,1.4,2.2,6.2,129,90.3,0.48,351,882,2009
2338,R KADAMBAYAR AT MANCKAKADAVU,,28,1.5,1.5,6.3,73,58.4,0.12,298,1225,2009
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",,28,7,1.1,7.5,226,135.6,2.3,3,83,2009
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",,30,7.7,1.9,8.1,330,231,0.9,1675,3025,2009
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",,30,7.5,1.3,7.9,20786,16628.8,0.6,613,868,2009
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",,28,7.2,1.7,8.2,315,189,1.7,2600,4275,2009
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",,28,7.6,1.5,8.1,301,240.8,0.5,2360,4175,2009
2422,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",,28,7.3,1.3,8,225,157.5,0.5,1295,2175,2009
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",,27,7.4,1.9,8,238,190.4,0.2,2950,5975,2009
2424,BUDHABALANGA AT BALASORE D/S,,27,7.2,2,7.7,835,501,0.7,1550,2750,2009
2425,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",,29,7.2,1.3,7.8,169,118.3,0.4,328,690,2009
2426,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),,28,7,1,8.1,240,192,0.4,785,1525,2009
2427,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),,29,7.4,1.7,8.1,153,107.1,0.5,505,1105,2009
2442,GAUTAMINANGODAVARI RIVER,,33,7.7,4,7.8,220,132,11,,,2009
2443,GAUTAMINANGODAVARI RIVER,,33,7.1,3,7.6,406,324.8,15.8,,,2009
2444,CORINGA RIVER,,33,6.8,7,7.4,309,247.2,15.3,,,2009
2445,MAHE RIVER,,28,5.1,3,8.4,4120,2884,108.7,,,2009
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",,21,7.6,2.6,7.9,446,267.6,1.4,,,2009
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",,24,7.4,1.3,6.8,337,269.6,0.1,115,208,2009
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",,28,7.5,1.3,6.7,180,126,0.1,100,176,2009
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",,28,6.9,2.4,6.8,127,76.2,0.1,222,357,2009
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",,30,7,1.5,7,305,213.5,0.1,113,191,2009
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",,27,7.2,1.6,6.7,323,193.8,0.1,94,167,2009
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",,26,7.4,1.6,6.7,364,291.2,0.1,91,150,2009
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",,29,7.5,2.1,7.2,473,283.8,0.1,220,338,2009
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",,26,6.7,2,7.4,544,435.2,0.3,158,253,2009
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",,27,7,9.5,7.2,286,200.2,0.9,85,189,2009
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,,28,6.4,1,7,307,184.2,,457,507,2009
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,,29,6.6,1.5,7.1,250,200,,74,544,2009
2352,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",,28,6.5,0.9,7.9,566,396.2,3.8,3,32,2009
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",,22,6,6,7.3,755,604,2.1,1000,4950,2009
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",,21,4.9,14,7.4,892,713.6,4.4,8000,75000,2009
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",,22,6.4,8.5,7.1,1085,651,8.1,,,2009
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",,20,5.6,11.5,8.1,905,543,7.1,,,2009
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",,22,5,7.5,6.7,813,650.4,2.2,1300,9000,2009
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",,21,5.6,14,7.3,964,771.2,4.2,8000,70000,2009
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",,20,5.7,9.5,7.4,968,774.4,3.1,5000,25500,2009
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",,21,5.3,10,7.4,779,623.2,3.1,7000,52500,2009
1700,"D/S DHAKANSU NALLAH, PUNJAB",,21,4.8,19,7.4,825,495,4.6,9500,75000,2009
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",,23,2.9,13,7.3,1035,724.5,3.9,3050,27500,2009
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",,21,4.5,10.5,7.2,885,708,3.3,1100,12000,2009
1703,"GHAGGER AT MOONAK, PUNJAB",,20,4.8,10,7.5,896,627.2,4.1,7000,70000,2009
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",,24,3.1,11.5,7.6,1130,678,4.1,9000,75000,2009
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",,25,3.1,10,7.6,1000,800,3.7,6000,62500,2009
1884,GHAGGAR AT KALA AMB D/S MARKANDA RIVER,,28,1.9,354,8.4,2187,1530.9,5.4,,,2009
1885, RIVER GHAGGAR AT D/S OF SURAJPUR,,28,7,2.5,7.8,350,245,,,,2009
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),,16,7.2,8,6.2,930,558,1.5,,,2009
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",,22,5.475,6.9,7.82,721.5,505.05,1.26,87.25,249,2009
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",,23,4.8,0.8,7.3,260,156,1.1,3,7,2009
1424,"IMPHAL AT MAHABALI, MANIPUR",,23,7.6,1.5,7.5,307,184.2,,,153,2009
1457,"IMPHAL AT KOIRENGEI, MANIPUR",,23,8.4,1.4,7.4,106,63.6,,,36,2009
1458,"IRIL AT PORAMPET, MANIPUR",,23,9,1.3,7.8,221,154.7,,,77,2009
1624,"IRIL LILONG, MANIPUR",,25,8.7,1.5,7.4,318,254.4,,,132,2009
1625,"NAMBUL HUMP BRIDGE, MANIPUR",,25,1.9,9.9,7.3,537,375.9,,,525,2009
1626,"NAMBUL HEIRANGOITHONG, MANIPUR",,25,7.7,10.4,7.3,550,330,,,603,2009
1627,"KIYAMGI, Imphal, MANIPUR",,25,7.9,1.3,7.6,185,148,,,115,2009
1628,"MINUTHONG IMPHAL RIVER, MANIPUR",,26,8,2.5,7.6,202,161.6,,,85,2009
1925,KHUGA RIVER (CHURACHANDPUR DIST.),,25,7.4,1.8,7.6,214,149.8,,,148,2009
